Batch S21 Page 1 of 20
SalaryBox, https://www.salarybox.in/, https://www.ycombinator.com/companies/salarybox, []
Hilos, https://hilos.io, https://www.ycombinator.com/companies/quid, []
Tarsal, https://www.tarsal.co/, https://www.ycombinator.com/companies/tarsal, []
Aqua, https://www.investwithaqua.com, https://www.ycombinator.com/companies/aqua, []
Kaya, https://www.usekaya.com/, https://www.ycombinator.com/companies/kaya, []
Secoda, https://secoda.co, https://www.ycombinator.com/companies/secoda, []
Locale, https://www.localemeals.com, https://www.ycombinator.com/companies/locale, []
Pirouette Medical, https://www.pirouettemedical.com/, https://www.ycombinator.com/companies/pirouette-medical, []
Batch S21 Page 13 of 20
Kodex, https://www.kodex.us, https://www.ycombinator.com/companies/kodex, []
Verihubs, https://verihubs.com, https://www.ycombinator.com/companies/verihubs, []
HyperTrader, https://gethypertrader.com, https://www.ycombinator.com/companies/hypertrader, []
Maroo, https://maroo.us/, https://www.ycombinator.com/companies/maroo, []
Awesomic, https://www.awesomic.com/?ref=yc, https://www.ycombinator.com/companies/awesomic, []
Fitia, https://fitia.app/, https://www.ycombinator.com/companies/fitia, []
trii, https://trii.co, https://www.ycombinator.com/companies/trii, []
Kindamagical, https://www.kindamagical.com, https://www.ycombinator.com/companies/kindamagical, []
SafeBeat, https://safebeat.com, https://www.ycombinator.com/companies/safebeat, [github.com/safebeatrx]
Brite, https://britebenefits.com/, https://www.ycombinator.com/companies/brite, []
Ivy Homes, https://ivy.homes, https://www.ycombinator.com/companies/ivy-homes, []
Konta.com, http://konta.com/, https://www.ycombinator.com/companies/konta-com, []
Tavus, https://www.tavus.io, https://www.ycombinator.com/companies/tavus, []
Zen, https://lnkd.in/dgH2xxBJ, https://www.ycombinator.com/companies/posturehealth-inc, []
Patterns, https://patterns.app/, https://www.ycombinator.com/companies/patterns, []
Forage, http://www.joinforage.com, https://www.ycombinator.com/companies/forage-2, [github.com/teamforage|github.com/teamforage,github.com/teamforage]
Lariat Data, http://lariatdata.com, https://www.ycombinator.com/companies/lariat-data, []
Tablevibe, https://www.tablevibe.co, https://www.ycombinator.com/companies/tablevibe-co, []
DailyBot, https://www.dailybot.com/, https://www.ycombinator.com/companies/dailybot, []
RendaloMaq, https://www.rendalomaq.com/, https://www.ycombinator.com/companies/rendalomaq, []
Batch S21 Page 14 of 20
Lago, https://www.getlago.com/, https://www.ycombinator.com/companies/lago, [github.com/getlago/lago|github.com/getlago/lago,github.com/getlago/lago,github.com/getlago/lago,github.com/getlago/lago]
Hypercore, https://www.hypercore.ai/, https://www.ycombinator.com/companies/hypercore, []
Union54, https://union54.com, https://www.ycombinator.com/companies/union54, []
StudyStream, https://studystream.live, https://www.ycombinator.com/companies/studystream, []
InstaKin, https://instakin.com/ #SITEDOWN, https://www.ycombinator.com/companies/instakin, []
SnapCalorie, https://www.snapcalorie.com/, https://www.ycombinator.com/companies/snapcalorie, []
Anakin, https://anakin.company, https://www.ycombinator.com/companies/anakin, []
Bite Ninja, http://www.biteninja.com, https://www.ycombinator.com/companies/bite-ninja, []
REPROSENT, http://www.reprosent.com, https://www.ycombinator.com/companies/reprosent, []
Epinoma, https://www.epinoma.com/, https://www.ycombinator.com/companies/epinoma, []
ShopMyGPT.com, https://www.shopmygpt.com/, https://www.ycombinator.com/companies/shopmygpt-com, []
Sleek, https://www.onsleek.com/, https://www.ycombinator.com/companies/sleek, []
Keeper, https://www.keeper.app, https://www.ycombinator.com/companies/keeper, []
Strive Math, https://www.strivemath.com/, https://www.ycombinator.com/companies/strive-math, []
PlusIdentity, https://www.plusidentity.com, https://www.ycombinator.com/companies/plusidentity, []
Cabal, http://getcabal.com, https://www.ycombinator.com/companies/cabal, []
V-Flow Medical, https://www.vflowmedicalinc.com/ #SITEDOWN, https://www.ycombinator.com/companies/v-flow-medical-inc, []
MobileBoost, https://www.mobileboost.io/gptdriver, https://www.ycombinator.com/companies/mobileboost, []
AppX, https://appx.co.in, https://www.ycombinator.com/companies/appx, []
Neodocs, https://www.neodocs.in, https://www.ycombinator.com/companies/neodocs, []
Batch S21 Page 15 of 20
AlgoUniversity, http://algouniversity.com/, https://www.ycombinator.com/companies/algouniversity, []
Swipe, https://getswipe.in, https://www.ycombinator.com/companies/swipe-2, []
Echoes HQ, https://echoeshq.com, https://www.ycombinator.com/companies/echoes-hq, []
Advantage Club, https://www.advantageclub.co, https://www.ycombinator.com/companies/advantage-club, []
Nino Foods, https://linktr.ee/ninofoods, https://www.ycombinator.com/companies/nino-foods, []
Rivia.AI, https://rivia.ai, https://www.ycombinator.com/companies/rivia-ai, []
BLUUMBIO, http://www.bluumbio.com, https://www.ycombinator.com/companies/bluumbio, []
Parallel Bio, http://parallel.bio, https://www.ycombinator.com/companies/parallel-bio, []
Zazos, https://www.zazos.com/, https://www.ycombinator.com/companies/zazos, []
Instacrops, https://www.instacrops.com, https://www.ycombinator.com/companies/instacrops, []
BoldVoice, https://boldvoice.com, https://www.ycombinator.com/companies/boldvoice, []
Confido, https://www.confidotech.com, https://www.ycombinator.com/companies/confido, []
SalaryBook, https://salarybook.co.in/, https://www.ycombinator.com/companies/salarybook, []
Zeit Medical, https://www.zeitmedical.com/, https://www.ycombinator.com/companies/zeit-medical, []
Atmana, https://atmana.org/, https://www.ycombinator.com/companies/atmana, []
ODWEN, https://www.odwen.co.in #SITEDOWN, https://www.ycombinator.com/companies/odwen, []
Deed, https://www.joindeed.com, https://www.ycombinator.com/companies/deed, []
PropReturns, https://www.propreturns.com/, https://www.ycombinator.com/companies/propreturns, []
Coulomb AI, https://coulomb.ai/, https://www.ycombinator.com/companies/coulomb-ai, []
Mailmodo, https://www.mailmodo.com/, https://www.ycombinator.com/companies/mailmodo, []
Batch S21 Page 16 of 20
Akudo, https://www.akudo.in/, https://www.ycombinator.com/companies/akudo, []
Koshex, https://www.koshex.com, https://www.ycombinator.com/companies/koshex, []
RenderNet, https://rendernet.ai, https://www.ycombinator.com/companies/rendernet, []
Kalam Labs, http://www.kalamlabs.in, https://www.ycombinator.com/companies/kalam-labs, []
FrontPage, https://front.page, https://www.ycombinator.com/companies/frontpage, []
Levro, https://www.levro.com, https://www.ycombinator.com/companies/levro, []
Ananya Health, https://www.ananya.health/, https://www.ycombinator.com/companies/ananya-health, []
Flowbo, https://www.flowbo.co/, https://www.ycombinator.com/companies/flowbo-inc, []
SolarMente, https://solarmente.es, https://www.ycombinator.com/companies/solarmente, []
Catena Biosciences, https://www.catenabiosciences.com/, https://www.ycombinator.com/companies/catena-biosciences, []
Goodkind, https://www.goodkind.com/, https://www.ycombinator.com/companies/goodkind, []
DolarApp, https://www.dolarapp.com/, https://www.ycombinator.com/companies/dolarapp, []
Fingo Africa, https://fingo.africa, https://www.ycombinator.com/companies/fingo-africa, []
